year,age,variable,value
2011.0,39,one,0.1919191919191919
2012.0,39,one,0.1919191919191919
2013.0,39,one,0.19
2013.0,39,one,0.19
2014.0,39,one,0.18
2015.0,39,one,0.19
2016.0,39,one,0.19
2017.0,39,one,0.19
2018.0,39,one,0.1919191919191919
2018.0,39,one,0.1919191919191919
2019.0,39,one,0.1919191919191919
2020.0,39,one,0.1919191919191919
2020.0,39,one,0.1919191919191919
1960.0,40,one,0.22
1961.0,40,one,0.22772277227722773
1962.0,40,one,0.22772277227722773
1963.0,40,one,0.23
1964.0,40,one,0.23
1964.0,40,one,0.23
1965.0,40,one,0.2222222222222222
1966.0,40,one,0.21
1967.0,40,one,0.21
1968.0,40,one,0.21212121212121213
1969.0,40,one,0.2
1969.0,40,one,0.2
1970.0,40,one,0.18811881188118812
1971.0,40,one,0.18
1972.0,40,one,0.18
1973.0,40,one,0.16
1974.0,40,one,0.15841584158415842
1974.0,40,one,0.15841584158415842
1975.0,40,one,0.15151515151515152
1976.0,40,one,0.15
1977.0,40,one,0.14
1978.0,40,one,0.14
1979.0,40,one,0.13
1979.0,40,one,0.13
1980.0,40,one,0.13
1981.0,40,one,0.13
1982.0,40,one,0.12871287128712872
1983.0,40,one,0.12121212121212122
1984.0,40,one,0.13
1984.0,40,one,0.13
1985.0,40,one,0.14
1986.0,40,one,0.14
1987.0,40,one,0.14
1988.0,40,one,0.13
1989.0,40,one,0.13131313131313133
1989.0,40,one,0.13131313131313133
1990.0,40,one,0.13
1991.0,40,one,0.13
1992.0,40,one,0.13
1993.0,40,one,0.13
1994.0,40,one,0.12
1994.0,40,one,0.12
1995.0,40,one,0.13
1996.0,40,one,0.13
1997.0,40,one,0.13
1998.0,40,one,0.13
1999.0,40,one,0.12121212121212122
1999.0,40,one,0.12121212121212122
2000.0,40,one,0.12
2001.0,40,one,0.12121212121212122
2002.0,40,one,0.13
2003.0,40,one,0.12121212121212122
2004.0,40,one,0.12871287128712872
2004.0,40,one,0.12871287128712872
2005.0,40,one,0.13131313131313133
2006.0,40,one,0.14
2007.0,40,one,0.15151515151515152
2008.0,40,one,0.17
2009.0,40,one,0.1782178217821782
2009.0,40,one,0.1782178217821782
2010.0,40,one,0.18181818181818182
2011.0,40,one,0.1919191919191919
2012.0,40,one,0.19
2013.0,40,one,0.18811881188118812
2014.0,40,one,0.18
2014.0,40,one,0.18
2015.0,40,one,0.18
2016.0,40,one,0.18
2017.0,40,one,0.18
2018.0,40,one,0.18
2019.0,40,one,0.18811881188118812
2019.0,40,one,0.18811881188118812
2020.0,40,one,0.19
2020.0,40,one,0.19
1961.0,41,one,0.21212121212121213
1962.0,41,one,0.2222222222222222
1963.0,41,one,0.2222222222222222
1964.0,41,one,0.23
1965.0,41,one,0.22772277227722773
1965.0,41,one,0.22772277227722773
1966.0,41,one,0.22
1967.0,41,one,0.2079207920792079
1968.0,41,one,0.21
1969.0,41,one,0.2079207920792079
1970.0,41,one,0.2
1970.0,41,one,0.2
1971.0,41,one,0.18
1972.0,41,one,0.18
1973.0,41,one,0.1717171717171717
1974.0,41,one,0.16
1975.0,41,one,0.15841584158415842
1975.0,41,one,0.15841584158415842
1976.0,41,one,0.15
1977.0,41,one,0.15
1978.0,41,one,0.14
1979.0,41,one,0.13861386138613863
1980.0,41,one,0.13
1980.0,41,one,0.13
1981.0,41,one,0.13
1982.0,41,one,0.13
1983.0,41,one,0.13131313131313133
1984.0,41,one,0.12121212121212122
1985.0,41,one,0.13
1985.0,41,one,0.13
1986.0,41,one,0.14
1987.0,41,one,0.14
1988.0,41,one,0.14
1989.0,41,one,0.13
1990.0,41,one,0.13131313131313133
1990.0,41,one,0.13131313131313133
1991.0,41,one,0.13
1992.0,41,one,0.13
1993.0,41,one,0.12
1994.0,41,one,0.13
1995.0,41,one,0.12
1995.0,41,one,0.12
1996.0,41,one,0.13131313131313133
1997.0,41,one,0.13
1998.0,41,one,0.12
1999.0,41,one,0.12871287128712872
2000.0,41,one,0.12121212121212122
2000.0,41,one,0.12121212121212122
2001.0,41,one,0.12
2002.0,41,one,0.12
2003.0,41,one,0.12871287128712872
2004.0,41,one,0.12
2005.0,41,one,0.12121212121212122
2005.0,41,one,0.12121212121212122
2006.0,41,one,0.13
2007.0,41,one,0.14
2008.0,41,one,0.15
2009.0,41,one,0.17
2010.0,41,one,0.1717171717171717
2010.0,41,one,0.1717171717171717
2011.0,41,one,0.18
2012.0,41,one,0.18627450980392157
2013.0,41,one,0.18
2014.0,41,one,0.18
2015.0,41,one,0.18
2015.0,41,one,0.18
2016.0,41,one,0.18
2017.0,41,one,0.18
2018.0,41,one,0.18181818181818182
2019.0,41,one,0.1782178217821782
2020.0,41,one,0.18811881188118812
2020.0,41,one,0.18811881188118812
1962.0,42,one,0.21
1963.0,42,one,0.22
1964.0,42,one,0.2222222222222222
1965.0,42,one,0.23
1966.0,42,one,0.22772277227722773
1966.0,42,one,0.22772277227722773
1967.0,42,one,0.22
1968.0,42,one,0.21
1969.0,42,one,0.21
1970.0,42,one,0.2
1971.0,42,one,0.2
1971.0,42,one,0.2
1972.0,42,one,0.18181818181818182
1973.0,42,one,0.18
1974.0,42,one,0.1717171717171717
1975.0,42,one,0.16
1976.0,42,one,0.16
1976.0,42,one,0.16
1977.0,42,one,0.15
1978.0,42,one,0.15
1979.0,42,one,0.14
1980.0,42,one,0.13861386138613863
1981.0,42,one,0.13
1981.0,42,one,0.13
1982.0,42,one,0.13
1983.0,42,one,0.13
1984.0,42,one,0.13131313131313133
1985.0,42,one,0.12121212121212122
1986.0,42,one,0.13
1986.0,42,one,0.13
1987.0,42,one,0.14
1988.0,42,one,0.14
1989.0,42,one,0.13861386138613863
1990.0,42,one,0.13
1991.0,42,one,0.13
1991.0,42,one,0.13
1992.0,42,one,0.13
1993.0,42,one,0.13
1994.0,42,one,0.12
1995.0,42,one,0.12121212121212122
1996.0,42,one,0.12121212121212122
1996.0,42,one,0.12121212121212122
1997.0,42,one,0.13131313131313133
1998.0,42,one,0.13
1999.0,42,one,0.12
2000.0,42,one,0.13
2001.0,42,one,0.12
2001.0,42,one,0.12
2002.0,42,one,0.12
2003.0,42,one,0.12
2004.0,42,one,0.13
2005.0,42,one,0.12
2006.0,42,one,0.12121212121212122
2006.0,42,one,0.12121212121212122
2007.0,42,one,0.13
2008.0,42,one,0.14
2009.0,42,one,0.15
2010.0,42,one,0.16831683168316833
2011.0,42,one,0.17
2011.0,42,one,0.17
2012.0,42,one,0.18
2013.0,42,one,0.18
2014.0,42,one,0.18181818181818182
2015.0,42,one,0.18181818181818182
2016.0,42,one,0.18
2016.0,42,one,0.18
2017.0,42,one,0.1717171717171717
2018.0,42,one,0.18
2019.0,42,one,0.18
2020.0,42,one,0.18
2020.0,42,one,0.18
1963.0,43,one,0.21
1964.0,43,one,0.2222222222222222
1965.0,43,one,0.2222222222222222
1966.0,43,one,0.22772277227722773
1967.0,43,one,0.23
1967.0,43,one,0.23
1968.0,43,one,0.22
1969.0,43,one,0.21
1970.0,43,one,0.21
1971.0,43,one,0.2
1972.0,43,one,0.19
1972.0,43,one,0.19
1973.0,43,one,0.18
1974.0,43,one,0.1782178217821782
1975.0,43,one,0.17
1976.0,43,one,0.16
1977.0,43,one,0.16
1977.0,43,one,0.16
1978.0,43,one,0.15
1979.0,43,one,0.15
1980.0,43,one,0.14
1981.0,43,one,0.14
1982.0,43,one,0.13
1982.0,43,one,0.13
1983.0,43,one,0.13
1984.0,43,one,0.13
1985.0,43,one,0.13131313131313133
1986.0,43,one,0.12121212121212122
1987.0,43,one,0.13
1987.0,43,one,0.13
1988.0,43,one,0.14
1989.0,43,one,0.14
1990.0,43,one,0.13861386138613863
1991.0,43,one,0.13131313131313133
1992.0,43,one,0.13
1992.0,43,one,0.13
1993.0,43,one,0.12871287128712872
1994.0,43,one,0.13
1995.0,43,one,0.12
1996.0,43,one,0.12121212121212122
1997.0,43,one,0.12121212121212122
1997.0,43,one,0.12121212121212122
1998.0,43,one,0.13131313131313133
1999.0,43,one,0.12
2000.0,43,one,0.12
2001.0,43,one,0.13
2002.0,43,one,0.1188118811881188
2002.0,43,one,0.1188118811881188
2003.0,43,one,0.12
2004.0,43,one,0.12
2005.0,43,one,0.13
2006.0,43,one,0.12121212121212122
2007.0,43,one,0.12
2007.0,43,one,0.12
2008.0,43,one,0.13131313131313133
2009.0,43,one,0.14
2010.0,43,one,0.15
2011.0,43,one,0.17
2012.0,43,one,0.17
2012.0,43,one,0.17
2013.0,43,one,0.18
2014.0,43,one,0.18
2015.0,43,one,0.1782178217821782
2016.0,43,one,0.18
2017.0,43,one,0.18
2017.0,43,one,0.18
2018.0,43,one,0.17
2019.0,43,one,0.17
2020.0,43,one,0.18
2020.0,43,one,0.18
1964.0,44,one,0.21
1965.0,44,one,0.2222222222222222
1966.0,44,one,0.2222222222222222
1967.0,44,one,0.22772277227722773
1968.0,44,one,0.23
1968.0,44,one,0.23
1969.0,44,one,0.22
1970.0,44,one,0.21
1971.0,44,one,0.21
1972.0,44,one,0.2
1973.0,44,one,0.19
1973.0,44,one,0.19
1974.0,44,one,0.18
1975.0,44,one,0.1782178217821782
1976.0,44,one,0.17
1977.0,44,one,0.16
1978.0,44,one,0.16
1978.0,44,one,0.16
1979.0,44,one,0.15
1980.0,44,one,0.15
1981.0,44,one,0.14
1982.0,44,one,0.14
1983.0,44,one,0.13
1983.0,44,one,0.13
1984.0,44,one,0.13
1985.0,44,one,0.13
1986.0,44,one,0.13
1987.0,44,one,0.12121212121212122
1988.0,44,one,0.13
1988.0,44,one,0.13
1989.0,44,one,0.14
1990.0,44,one,0.14
1991.0,44,one,0.13861386138613863
1992.0,44,one,0.13131313131313133
1993.0,44,one,0.13
1993.0,44,one,0.13
1994.0,44,one,0.12871287128712872
1995.0,44,one,0.13
1996.0,44,one,0.12
1997.0,44,one,0.12121212121212122
1998.0,44,one,0.12121212121212122
1998.0,44,one,0.12121212121212122
1999.0,44,one,0.13131313131313133
2000.0,44,one,0.12
2001.0,44,one,0.12
2002.0,44,one,0.13
2003.0,44,one,0.1188118811881188
2003.0,44,one,0.1188118811881188
2004.0,44,one,0.12
2005.0,44,one,0.12
2006.0,44,one,0.13
2007.0,44,one,0.12
2008.0,44,one,0.12121212121212122
2008.0,44,one,0.12121212121212122
2009.0,44,one,0.13
2010.0,44,one,0.14
2011.0,44,one,0.15
2012.0,44,one,0.17
2013.0,44,one,0.17
2013.0,44,one,0.17
2014.0,44,one,0.18
2015.0,44,one,0.18
2016.0,44,one,0.1782178217821782
2017.0,44,one,0.18
2018.0,44,one,0.18
2018.0,44,one,0.18
2019.0,44,one,0.1717171717171717
2020.0,44,one,0.16831683168316833
2020.0,44,one,0.16831683168316833
1965.0,45,one,0.21
1966.0,45,one,0.2222222222222222
1967.0,45,one,0.2222222222222222
1968.0,45,one,0.22772277227722773
1969.0,45,one,0.23
1969.0,45,one,0.23
1970.0,45,one,0.22
1971.0,45,one,0.21
1972.0,45,one,0.21
1973.0,45,one,0.2
1974.0,45,one,0.19
1974.0,45,one,0.19
1975.0,45,one,0.18
1976.0,45,one,0.1782178217821782
1977.0,45,one,0.17
1978.0,45,one,0.16
1979.0,45,one,0.16
1979.0,45,one,0.16
1980.0,45,one,0.15
1981.0,45,one,0.15
1982.0,45,one,0.14
1983.0,45,one,0.14
1984.0,45,one,0.13
1984.0,45,one,0.13
1985.0,45,one,0.13
1986.0,45,one,0.13
1987.0,45,one,0.13
1988.0,45,one,0.12
1989.0,45,one,0.13
1989.0,45,one,0.13
1990.0,45,one,0.14
1991.0,45,one,0.14
1992.0,45,one,0.14
1993.0,45,one,0.13131313131313133
1994.0,45,one,0.12871287128712872
1994.0,45,one,0.12871287128712872
1995.0,45,one,0.12871287128712872
1996.0,45,one,0.13131313131313133
1997.0,45,one,0.12121212121212122
1998.0,45,one,0.12121212121212122
1999.0,45,one,0.12121212121212122
1999.0,45,one,0.12121212121212122
2000.0,45,one,0.13
2001.0,45,one,0.12
2002.0,45,one,0.12
2003.0,45,one,0.13
2004.0,45,one,0.1188118811881188
2004.0,45,one,0.1188118811881188
2005.0,45,one,0.12
2006.0,45,one,0.12
2007.0,45,one,0.13
2008.0,45,one,0.12
2009.0,45,one,0.12121212121212122
2009.0,45,one,0.12121212121212122
2010.0,45,one,0.13
2011.0,45,one,0.14
2012.0,45,one,0.15
2013.0,45,one,0.17
2014.0,45,one,0.17
2014.0,45,one,0.17
2015.0,45,one,0.18181818181818182
2016.0,45,one,0.18
2017.0,45,one,0.1782178217821782
2018.0,45,one,0.18
2019.0,45,one,0.18
2019.0,45,one,0.18
2020.0,45,one,0.1717171717171717
2020.0,45,one,0.1717171717171717
1940.0,20,two,0.01
1941.0,20,two,0.01
1942.0,20,two,0.009900990099009901
